H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.185336410447439648e-01 1.051650608112635863e-09 9.884557816871077171e-18 5.661274525470087975e-14 2.259718387405071100e-04 9.083533409159588018e-05 1.341288541515245998e-03 7.990113100667381957e-08 1.268510078549175447e-04 1.181072462192743682e-06 4.389576630788590646e-05 1.355254492664375221e-06 2.200923779943601702e-04 7.993076194723058037e-07 1.740744011184177243e-04 8.131903070898464719e-07 4.820790800968048704e-05 1.269435109682309454e-06 4.319588125821721361e-05 2.645851398105142578e-09 3.582683137224505601e-07 2.524582478493557225e-08 1.237930945358856263e-06 7.448593186512621150e-07 7.109570826645780805e-05 1.139350329412973558e-07 5.645202271586936286e-06 4.437369239895917391e-09 1.740777003056639381e-08
1.000000000000000000e+00 3.186047846766078551e-01 1.051710500624711443e-09 1.568185268784659059e-16 1.042159141435179696e-13 2.561860785266559248e-04 7.153749941873602431e-05 8.701987806369647707e-04 5.062747465505462998e-08 9.471108603972822060e-05 6.216542146475379984e-07 2.633062994117262704e-05 1.195908009822787897e-06 7.459152063452148844e-05 2.315781911818931145e-07 3.625165209235488815e-05 1.215443063064751199e-07 8.214370843925481621e-06 1.341575542915443724e-07 7.631403736260700121e-06 6.188708265638287974e-10 7.291191604818934321e-08 3.861662978802416718e-09 5.225781967122267857e-07 2.257548169805147979e-07 6.077809381857514836e-05 9.643247592770242167e-08 4.816391400941632440e-06 5.891141016280686995e-09 2.172453319972083423e-08
1.000000000000000000e+00 3.188383871425290450e-01 1.042646769853199220e-09 2.041839182666335522e-18 5.262476914445546465e-14 1.412661406740269509e-04 3.737025223353222144e-06 5.332651317478012513e-04 1.158573367343474288e-09 5.202002070679666957e-05 2.968373307897461030e-07 3.158740180087683911e-05 3.628100617063200891e-07 7.079350066604803312e-05 2.337255916735222548e-07 3.447769918337454986e-05 7.054739202527704693e-08 6.065228369832268172e-06 4.325740157762726297e-08 4.400262896052987112e-06 2.234637166779665837e-10 2.716331347457763433e-07 1.092368673771803978e-08 1.758684762666747687e-06 3.123195157055322497e-07 9.714092530839459809e-05 1.035600322328306991e-06 2.710352450089922641e-05 8.059254435061394861e-08 5.128611021491171081e-07
1.000000000000000000e+00 3.186384592529950543e-01 1.317315265519558198e-09 2.106438786396767367e-18 3.305797525674657772e-13 9.831082086306111665e-05 1.506237118369961211e-05 7.090232763701493452e-04 2.308871826565630670e-09 1.806036418153338899e-04 1.131737638038231311e-06 6.660061304903833841e-05 2.566626421519280472e-06 6.731853186715756996e-05 2.373835662393251265e-07 2.875900466310616450e-05 5.126775630074377397e-08 4.641756407257013637e-06 1.839425377045121987e-08 3.649392051084275350e-06 1.640356663837267101e-10 8.318612193587528511e-08 8.598372722449023375e-09 9.303266564173324310e-07 2.426251609783625091e-07 6.512008541025777792e-05 1.018513970810570172e-07 2.327842203666172212e-06 1.032746022674201455e-08 8.394721273221574393e-08
1.000000000000000000e+00 3.186976847297017801e-01 1.066575361342737536e-09 2.044668890879604747e-18 3.866755452301996564e-12 1.462201474050640860e-04 4.722695640456506006e-05 5.325956541454591195e-04 7.689565000676067958e-09 5.511832910868259735e-05 3.407217143668664536e-07 3.223787963845155935e-05 3.899300865999854576e-07 7.034352302754161973e-05 2.344721382354649497e-07 3.421658390379199536e-05 6.935679904894858056e-08 5.973243337218147213e-06 4.213508664320210575e-08 4.322168405809518223e-06 2.117496792026035910e-10 2.694658582460928762e-07 1.077293046379729164e-08 1.734580958427027894e-06 2.859605690589676284e-07 9.396127944269503458e-05 1.025905782047917082e-06 2.682607242569025216e-05 7.933012600714841886e-08 4.907284129186112126e-07
1.000000000000000000e+00 3.190358802910859826e-01 1.327172719773553514e-09 2.043047988865035245e-18 4.133312024350005112e-12 1.285603084813215712e-04 1.107372058679526768e-05 5.336651139139286446e-04 1.294588065337817602e-09 5.117735821256634766e-05 2.595612198943536647e-07 3.085472708400542944e-05 3.465471855451301246e-07 6.812156868693741924e-05 2.251975184369344560e-07 3.300336202360801361e-05 6.710394179406395459e-08 5.782005786597893768e-06 4.082633615501708687e-08 4.187790765403054926e-06 2.096057446139990945e-10 2.571220377037482646e-07 1.038906527878554588e-08 1.670680657655278005e-06 2.992919871281291222e-07 9.189544914244688104e-05 9.920422097273394633e-07 2.598990697628965633e-05 7.876614836696689926e-08 5.088666437327976653e-07
1.000000000000000000e+00 3.189806756344452099e-01 1.311919915892677899e-09 2.043074539364622609e-18 2.331985945715104086e-13 1.340293994049560219e-04 1.065221407729797643e-05 7.076628484223560943e-04 1.322761584783354386e-09 9.317775832360263488e-05 5.836641037227480486e-07 4.331944362052506309e-05 9.557533893017906694e-07 2.885223790811207892e-05 4.139315926357657838e-07 8.081360345116749805e-06 2.497576708817403865e-08 7.985957653026467324e-07 2.839427769820065240e-09 2.425722503015588072e-07 3.917394965176026226e-11 2.054786829750925178e-07 7.055066147705627020e-08 6.399427326820921785e-06 2.065196726472195165e-07 1.718982329943799742e-05 2.363039451931845135e-08 5.752239476849023271e-07 7.059279181969994854e-10 1.176520674284350832e-09
1.000000000000000000e+00 3.190856155912551451e-01 1.325633432992845004e-09 2.043064800178344598e-18 3.357243025989309699e-12 1.299271570810961549e-04 1.106229309734810577e-05 5.394538425261434294e-04 1.306681272520540251e-09 5.448649321590333318e-05 3.089574258550412847e-07 2.934439330036331492e-05 3.216861458909514031e-07 6.608603212441544990e-05 2.050736152599986493e-07 3.356316422984000395e-05 6.828838655857350113e-08 6.276653519993033507e-06 4.562014738168020421e-08 4.742679891477612587e-06 9.878316645488790237e-10 3.187927997125881721e-07 2.165715389150612671e-08 2.698819162850180257e-06 4.407329852937483048e-07 1.105170432539452245e-04 1.815868249981411728e-06 6.061793514334813942e-05 5.480041584387659574e-07 6.745242216314616895e-06
1.000000000000000000e+00 3.191411178495185963e-01 1.324434315195419803e-09 2.043057558930143198e-18 2.596609049717538860e-12 1.314994092941010621e-04 1.105756815884005141e-05 5.442304712337236311e-04 1.315632297370550456e-09 5.658989899842586956e-05 3.436472448745343518e-07 2.764983452247380189e-05 2.909674443607449894e-07 6.390476546534059840e-05 1.800876849048134680e-07 3.371490142387264838e-05 6.857330280369050790e-08 6.617038198856400489e-06 5.003294234526462863e-08 5.133719930274700149e-06 1.713299682910233246e-09 3.680113452633738635e-07 2.871641121681467858e-08 3.162720632963746150e-06 5.239593169266454631e-07 1.249520438982939954e-04 2.489116944427751290e-06 8.476521727529105364e-05 9.882623347108758745e-07 1.226546165408011042e-05
1.000000000000000000e+00 3.190143649934651382e-01 1.255859618381477209e-09 2.042680382873335339e-18 5.326368112219354918e-12 1.424211778903246197e-04 1.082573215891189824e-05 8.663835958559213280e-04 1.430958541889331079e-09 1.077728272496196064e-04 7.840290030767368406e-07 4.772603713624738205e-05 5.629907700375701742e-07 9.358820604900037077e-05 2.931478118833647859e-07 4.553359434677787458e-05 8.470782924792120501e-08 7.868044633954511589e-06 4.751428982976200565e-08 5.451321494467009127e-06 8.626376116762088840e-11 2.839227851095456146e-07 1.592157892806322890e-08 2.790357726773013878e-06 3.838603658664942155e-07 8.671610369152560902e-05 1.412251545052491958e-07 4.308547318995989868e-06 2.280565734892757108e-09 8.571973291847119637e-09
1.000000000000000000e+00 3.186215780119797669e-01 1.257104472765523478e-09 2.106569435710984240e-18 3.217469307801981292e-13 1.017217141931715053e-04 1.481881868681712477e-05 7.296045927878020429e-04 2.403331896165404505e-09 1.879480145155188429e-04 1.169973026414941965e-06 6.892170142269665809e-05 2.691870231455672088e-06 7.065047752295727530e-05 2.516144980241055243e-07 3.060740682167340166e-05 5.349965569584723608e-08 4.974397506119935869e-06 1.895879258984280570e-08 3.935697366989264435e-06 1.717881628810300907e-10 8.533017193408885814e-08 8.720539581444548463e-09 1.019486077838195153e-06 2.576178002674790950e-07 6.713012324026506879e-05 1.004510333018173254e-07 2.273091096457157432e-06 1.056223948769827660e-08 7.269706618069730729e-08
